STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2016,,12.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2017,,12.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2018,,12.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2019,,12.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2020,,12.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2021,,12.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UA,Ukraine,2022,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2013,,12.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2014,,12.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2015,,13.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2016,,13.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2017,,13.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2018,,13.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,UK,United Kingdom,2019,,13.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2016,,6.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2017,,6.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2018,,6.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2019,,6.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2020,,7.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2021,,7.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y65_79,Proportion of population aged 65-79 years,XK,Kosovo*,2022,,7.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AD,Andorra,2013,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AD,Andorra,2019,,3.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2013,,2.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2014,,2.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2015,,2.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2016,,2.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2017,,2.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2018,,2.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2019,,2.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2020,,2.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2021,,3.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2022,,3.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AL,Albania,2023,,3.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2015,,2.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2016,,2.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2017,,2.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2018,,2.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2019,,3.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2020,,3.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AM,Armenia,2021,,3.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2013,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2014,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2015,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2016,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2017,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2018,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2019,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2020,,5.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2021,,5.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2022,,5.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2023,,5.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AT,Austria,2024,,5.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2013,,1.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2014,,1.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2015,,1.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2016,,1.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2017,,1.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2018,,1.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2019,,1.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2020,,1.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2021,,1.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2022,,1.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2023,,1.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,AZ,Azerbaijan,2024,,1.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2013,,5.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2014,,5.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2015,,5.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2016,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2017,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2018,,5.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2019,,5.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2020,,5.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2021,,5.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2022,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2023,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BE,Belgium,2024,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2013,,4.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2014,,4.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2015,,4.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2016,,4.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2017,,4.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2018,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2019,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2020,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2021,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2022,,5.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2023,,5.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BG,Bulgaria,2024,,5.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2013,,3.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2014,,3.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2015,,3.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2016,,3.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2017,,3.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2018,,3.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,BY,Belarus,2019,,3.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2013,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2014,,4.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2015,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2016,,5.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2017,,5.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2018,,5.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2019,,5.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2020,,5.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2021,,5.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2022,,5.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2023,,5.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CH,Switzerland,2024,,5.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2013,,3.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2014,,3.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2015,,3.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2016,,3.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2017,,3.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2018,,3.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2019,,3.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2020,,3.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2021,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2022,,4.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2023,,4.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CY,Cyprus,2024,,4.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2013,,3.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2014,,3.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2015,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2016,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2017,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2018,,4.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2019,,4.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2020,,4.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2021,,4.2,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2022,,4.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2023,,4.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,CZ,Czechia,2024,,4.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,DE,Germany,2013,,5.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,DE,Germany,2014,,5.4,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y80_MAX,Proportion of population aged 80 years and more,DE,Germany,2015,,5.6,,,,,
